text_a	label
３ . 辅 助 检 查 ： 左 膝 关 节 正 侧 位 片 ： 左 侧 髌 骨 外 上 缘 骨 质 增 生 。	O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O
1	O
患 儿 女 性 ， 2 岁 ；	O O O O O O O O
2 既 往 体 健 ； 3	O O O O O O O
患 者 3 天 前 由 家 人 发 现 右 股 内 侧 红 肿 ， 未 予 特 殊 处 理 ， 后 红 肿 区 逐 渐 扩 大 ， 伴 发 热 ， 最 高 体 温 达 3 8 . 6 C ， 无 恶 心 呕 吐 ， 无 腹 痛 腹 胀 ， 无 意 识 障 碍 。	O O O O O O O O O O B-BodyPart I-BodyPart O O B-Symptom I-Symptom O O O O O O O O O B-Symptom I-Symptom O O O O O O O B-Symptom I-Symptom O O O B-Examine I-Examine O O O O O O O O B-Symptom I-Symptom B-Symptom I-Symptom O O B-Symptom I-Symptom B-Symptom I-Symptom O O O O O O O
于 昨 日 去 承 德 医 学 院 附 属 医 院 就 诊 ， 行 彩 超 检 查 回 报 ： 右 侧 大 腿 脂 肪 层 内 异 常 回 声 ， 脂 肪 炎 ？ 给 予 外 用 药 物 治 疗 （ 具 体 不 详 ） ， 患 儿 病 情 未 见 好 转 ， 于 今 日 来 我 院 就 诊 ， 门 诊 以 右 股 内 侧 蜂 窝 织 炎 收 入 院 。	O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O
4 . 查 体 ： T ： 3 6 . 0 C ， P : 1 0 8 次 / 分 ， R ： 2 0 次 / 分 发 育 正 常 ， 营 养 中 等 ， 神 志 清 楚 ， 抱 入 病 房 ， 查 体 不 合 作 。	O O B-Examine I-Examine O B-Examine O O O O O O O B-Examine O O O O O O O O B-Examine O O O O O O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O O
双 侧 瞳 孔 正 大 等 圆 ， 对 光 反 射 灵 敏 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O
颈 软 ， 无 抵 抗 。	O O O O O O O
气 管 居 中 ， 甲 状 腺 无 肿 大 。	B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
胸 廓 对 称 无 畸 形 ， 呼 吸 动 度 两 侧 均 匀 等 ， 无 增 强 及 减 弱 双 侧 语 颤 无 增 强 及 减 弱 ， 未 触 及 皮 下 捻 发 音 ， 双 肺 叩 音 清 ， 肺 肝 相 对 浊 音 界 位 于 右 侧 锁 骨 中 线 第 5 肋 间 ， 双 肺 呼 吸 音 清 ， 未 闻 及 干 湿 性 啰 音 。	B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine O O B-BodyPart B-BodyPart B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
心 前 区 无 隆 起 ， 未 触 及 震 颤 ， 叩 心 界 不 大 ， 心 率 1 0 8 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 杂 音 。	B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine O
腹 部 平 坦 ， 未 见 胃 肠 型 及 蠕 动 波 ， 无 腹 壁 静 脉 曲 张 。	B-BodyPart I-BodyPart O O O O O O O O O O O O O O B-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O
腹 软 ， 肝 脾 未 触 及 肿 大 ， 腹 部 无 压 痛 ， 无 反 跳 痛 及 肌 紧 张 。	B-BodyPart O O B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O B-Examine I-Examine O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O
腹 部 未 触 及 包 块 。	B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O
叩 鼓 音 ， 移 动 性 浊 音 阴 性 。	B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O
肠 鸣 音 正 常 ， 无 亢 进 （ 4 次 / 分 ） 脊 柱 无 畸 形 ， 双 上 肢 及 左 下 肢 活 动 自 如 ， 右 下 肢 见 专 科 情 况 。	B-Examine I-Examine I-Examine O O O O O O O O O O O O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O O O O O O
四 肢 肌 力 肌 张 力 正 常 。	B-BodyPart I-BodyPart B-Examine I-Examine B-Examine I-Examine I-Examine O O O
生 理 反 射 存 在 ， 病 理 反 射 未 引 出 。	B-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O
神 经 系 统 查 体 未 见 异 常 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O
5 . 专 科 情 况 ： 右 股 内 侧 可 见 一 约 3 4 c m 皮 下 肿 块 ， 表 皮 发 红 ， 红 肿 边 缘 界 限 不 清 ， 指 压 后 可 稍 褪 色 ， 皮 温 稍 高 ， 触 压 痛 明 显 。	O O O O O O O B-BodyPart I-BodyPart O O O O O O O O O O O O B-Symptom I-Symptom O O O O O O B-Symptom I-Symptom O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O
右 下 肢 无 水 肿 ， 关 节 活 动 自 如 ， 末 梢 血 运 正 常 。	B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O O O O O O O O O O O
6 . 辅 助 检 查 ： 2 0 1 6 - 1 0 - 1 4 承 德 医 学 院 附 属 医 院 彩 超 回 报 ： 右 侧 大 腿 脂 肪 层 内 异 常 回 声 ， 脂 肪 炎 ？	O O O O O O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O
1 . 患 者 女 性 ， 3 9 岁 ； 2 . 既 往 体 健 ； 3 . 患 者 于 入 院 前 约 3 小 时 因 交 通 事 故 中 致 伤 头 、 右 肩 、 右 髋 部 ， 当 时 头 痛 、 头 晕 ， 右 肩 、 右 髋 部 疼 痛 伴 活 动 受 限 ， 为 行 诊 治 呼 1 2 0 往 诊 接 入 我 院 ； 4 . 查 体 ： 发 育 正 常 ， 营 养 中 等 ， 自 主 体 位 ， 查 体 合 作 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-BodyPart O B-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart O O O B-Symptom I-Symptom O B-Symptom I-Symptom O B-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O O O O O O O O O O O O O O B-Examine I-Examine O O O
步 入 病 房 。	O O O O O
全 身 皮 肤 粘 膜 未 见 黄 染 、 出 血 点 及 斑 丘 疹 ， 浅 表 淋 巴 结 未 触 及 肿 大 ， 头 颅 无 畸 形 ， 眼 睑 无 水 肿 ， 睑 结 膜 无 苍 白 、 充 血 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-Symptom I-Symptom O
双 侧 瞳 孔 正 大 等 圆 ， 对 光 反 射 灵 敏 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O
外 耳 道 通 畅 ， 无 分 泌 物 ， 听 力 正 常 。	B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O O O
鼻 无 畸 形 ， 无 鼻 甲 肥 大 ， 各 鼻 窦 压 痛 点 无 压 痛 。	B-BodyPart O B-Symptom I-Symptom O O O O O O O B-BodyPart I-BodyPart I-BodyPart B-BodyPart I-BodyPart I-BodyPart O B-Examine I-Examine O
口 唇 无 苍 白 ， 咽 无 充 血 ， 双 侧 扁 桃 腺 不 大 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O
颈 左 右 对 称 ， 软 ， 无 抵 抗 ， 无 静 脉 怒 张 及 颈 动 脉 异 常 搏 动 。	B-BodyPart O O O O O O O O O O O O B-Symptom I-Symptom I-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O
气 管 居 中 ， 甲 状 腺 不 大 ， 无 压 痛 ， 未 闻 及 血 管 杂 音 。	B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart I-BodyPart O O O O B-Examine I-Examine O O O O O O B-Examine I-Examine O
胸 廓 对 称 无 畸 形 ， 呼 吸 动 度 两 侧 均 匀 等 ， 无 增 强 及 减 弱 双 侧 语 颤 无 增 强 及 减 弱 ， 未 触 及 皮 下 捻 发 音 ， 双 肺 扣 音 清 ， 肺 肝 相 对 浊 音 界 位 于 右 侧 锁 骨 中 线 第 5 肋 间 ， 双 肺 呼 吸 音 清 ， 未 闻 及 干 湿 性 啰 音 。	B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine O O B-BodyPart B-BodyPart B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
心 前 区 无 隆 起 ， 未 触 及 震 颤 ， 叩 心 界 不 大 ， 心 率 7 2 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 杂 音 。	B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine O
腹 部 平 坦 ， 未 见 胃 肠 型 及 蠕 动 波 ， 无 腹 壁 静 脉 曲 张 。	B-BodyPart I-BodyPart O O O O O O O O O O O O O O B-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O
腹 软 ， 无 压 痛 、 反 跳 痛 、 肌 紧 张 、 无 液 波 震 颤 ， 肝 脾 胃 未 触 及 肿 大 ， 腹 部 未 触 及 包 块 。	B-BodyPart O O O B-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O B-Symptom I-Symptom O B-BodyPart B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O
叩 鼓 音 ， 移 动 性 浊 音 阴 性 。	B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O
肠 鸣 音 正 常 ， 无 亢 进 （ 6 次 / 分 ） 。	B-Examine I-Examine I-Examine O O O O O O O O O O O O O
肛 门 、 外 生 殖 器 未 查 。	B-BodyPart I-BodyPart O O O O O O O O
脊 柱 四 肢 无 畸 形 ， 右 肩 关 节 触 痛 ， 伸 、 展 活 动 轻 度 受 限 ， 右 肘 关 节 活 动 无 受 限 ， 右 上 肢 皮 温 、 皮 色 正 常 ， 痛 觉 存 在 ， 右 腕 及 各 手 指 关 节 活 动 正 常 。	B-BodyPart I-BodyPart B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O B-Examine I-Examine O O O O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O O O B-BodyPart I-BodyPart O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O
左 上 肢 及 双 下 肢 活 动 自 如 ， 双 下 肢 无 水 肿 。	B-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
双 侧 肱 二 、 三 头 肌 反 射 、 膝 腱 反 射 正 常 ， 双 侧 巴 彬 斯 基 氏 征 、 克 尼 格 氏 征 阴 性 ； 5 . 辅 助 检 查 ： 查 头 颅 C T 未 见 异 常 （ C T 号 ： 0 1 5 9 0 8 ） ， 右 肩 关 节 正 位 片 、 右 髋 关 节 正 位 片 、 右 肘 关 节 正 位 片 未 见 异 常 （ 2 1 9 5 9 ） 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O
1 . 患 者 缘 于 2 小 时 前 ， 被 人 用 拳 脚 击 打 头 面 部 、 腹 部 、 及 四 肢 。	O O O O O O O O O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart O O B-BodyPart I-BodyPart O
当 时 即 觉 上 述 部 位 疼 痛 ， 伴 恶 心 无 呕 吐 。	O O O O O O O O B-Symptom I-Symptom O O B-Symptom I-Symptom O B-Symptom I-Symptom O
无 昏 迷 及 逆 行 性 遗 忘 。	O B-Symptom I-Symptom O O O O O O O
未 予 院 外 治 疗 ， 被 1 2 0 急 救 接 来 我 院 治 疗 。	O O O O O O O O O O O O O O O O O O O O
来 院 查 体 后 行 头 颅 、 颧 弓 、 腹 部 C T 及 右 膝 D R 片 检 查 后 ， 以 1 . 多 处 软 组 织 损 伤 。	O O B-Examine I-Examine O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O
2 . 头 外 伤 后 神 经 反 应 收 住 入 院 。	O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O O O O
2 . 查 体 ： 体 温 ： 3 6 . 9 ℃ ， 脉 搏 ： 7 8 次 / 分 ， 呼 吸 ： 1 8 次 / 分 ， 血 压 ： 1 0 0 / 7 0 m m H g 。	O O B-Examine I-Examine O B-Examine I-Examine O O O O O O O B-Examine I-Examine O O O O O O O B-Examine I-Examine O O O O O O O B-Examine I-Examine O O O O O O O O O O O O
发 育 正 常 ， 营 养 中 等 、 神 志 清 楚 、 语 言 流 利 、 扶 入 病 房 、 查 体 合 作 。	O O O O O O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O
周 身 皮 肤 、 粘 膜 无 黄 染 ， 周 身 浅 表 淋 巴 结 未 触 及 肿 大 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Symptom I-Symptom O
头 左 颞 部 可 触 及 一 大 小 约 3 3 c m 包 块 ， 触 痛 阳 性 、 无 波 动 感 ； 左 颧 弓 处 肿 胀 ， 面 积 约 3 * 4 c m ， 触 痛 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O O O O O O B-Symptom I-Symptom O B-Examine I-Examine O O O O O O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O O O O O O O O B-Examine I-Examine O
双 侧 瞳 孔 等 大 正 圆 ， 对 光 反 射 灵 敏 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O
双 肺 呼 吸 音 清 晰 ， 未 闻 及 啰 音 ， 心 率 6 2 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 ， 腹 平 坦 ， 软 ， 轻 压 痛 、 无 反 跳 痛 及 肌 紧 张 ， 移 动 性 浊 音 阴 性 。	B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O B-Examine I-Examine O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart O O O O O O B-Examine I-Examine O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O
移 动 性 浊 音 阴 性 。	B-Examine I-Examine I-Examine I-Examine I-Examine O O O
右 手 拇 指 可 见 一 约 1 * 1 c m 皮 肤 挫 伤 ， 稍 渗 出 ， 稍 肿 ， 活 动 正 常 。	O O B-BodyPart I-BodyPart O O O O O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O O O O O O O O O
双 下 肢 无 水 肿 ， 右 膝 可 见 一 4 * 4 c m 肿 胀 区 ， 触 痛 ， 活 动 受 限 。	O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O O O O O O O B-Symptom I-Symptom O O B-Examine I-Examine O O O O O O
神 经 系 统 查 体 未 见 异 常 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O
3 . 辅 助 检 查 ： 头 颅 、 颧 弓 、 腹 部 C T 及 右 膝 D R 片 检 查 示 ： 未 见 明 显 异 常 。	O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O
患 者 女 7 0 岁 2 既 往 体 检	O O O O O O O O O O O
， 5 0 年 前 在 承 德 附 属 医 院 行 阑 尾 切 除 术 ， 高 血 压 病 史 1 1 年 糖 尿 病 1 1 年 3	O O O O O O O O O O O O O B-Cure I-Cure I-Cure I-Cure I-Cure O B-Disease I-Disease I-Disease O O O O O O O O O O O O
患 者 缘 于 1 0 天 前 无 明 显 诱 因 出 现 上 腹 部 疼 痛 伴 右 腰 部 ， 呈 间 歇 性 钝 痛 ， 诉 发 热 （ 未 测 体 温 ） ， 伴 恶 心 ， 无 呕 吐 。	O O O O O O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O O O O O B-Symptom I-Symptom O O B-Symptom I-Symptom O O O O O O O O B-Symptom I-Symptom O O B-Symptom I-Symptom O
无 尿 频 ， 尿 急 ， 尿 痛 。	O O O O O O O O O O
在 当 地 诊 所 口 服 胃 药 及 静 点 抗 生 素 （ 名 量 不 详 ） 7 天 前 在 承 钢 医 院 彩 超 检 查 : 右 侧 输 尿 管 结 石 ， 测 体 温 3 8 . 6 ℃ 后 住 院 治 疗 ， 静 点 抗 生 素 （ 名 量 不 详 ） 补 液 治 疗 。	O O O O O O O B-Cure I-Cure O O O B-Cure I-Cure I-Cure O O O O O O O O O O O O O O B-Examine I-Examine O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O B-Examine I-Examine O O O O O O O O O O O O O B-Cure I-Cure I-Cure O O O O O O O O O O O
为 进 一 步 治 疗 ， 患 者 于 今 日 来 到 我 院 ， 门 诊 以 右 侧 输 尿 管 上 端 结 石 合 并 肾 积 水 收 入 院 。	O O O O O O O O O O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease I-Disease O O B-Disease I-Disease I-Disease O O O O
4 . 查 体 ： T ： 3 6 . 7 C ， P : 6 8 次 / 分 ， R ： 2 0 次 / 分 ， 血 压 1 6 0 / 8 0 m m H g 。	O O B-Examine I-Examine O B-Examine O O O O O O O B-Examine O O O O O O O B-Examine O O O O O O O B-Examine I-Examine O O O O O O O O O O O
发 育 正 常 ， 营 养 中 等 ， 神 志 清 楚 ， 步 入 病 房 ， 查 体 合 作 。	O O O O O O O O O O O O O O O O O O O O B-Examine I-Examine O O O
颈 软 ， 无 抵 抗 。	O O O O O O O
气 管 居 中 ， 甲 状 腺 无 肿 大 。	B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
胸 廓 对 称 无 畸 形 ， 呼 吸 动 度 两 侧 均 匀 等 ， 无 增 强 及 减 弱 双 侧 语 颤 无 增 强 及 减 弱 ， 未 触 及 皮 下 捻 发 音 ， 双 肺 叩 音 清 ， 肺 肝 相 对 浊 音 界 位 于 右 侧 锁 骨 中 线 第 5 肋 间 ， 双 肺 呼 吸 音 清 ， 未 闻 及 干 湿 性 啰 音 。	B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine O O B-BodyPart B-BodyPart B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
心 前 区 无 隆 起 ， 未 触 及 震 颤 ， 叩 心 界 不 大 ， 心 率 8 4 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 杂 音 。	B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O B-Symptom I-Symptom O B-Examine I-Examine I-Examine O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine O
腹 部 平 坦 ， 未 见 胃 肠 型 及 蠕 动 波 ， 无 腹 壁 静 脉 曲 张 。	B-BodyPart I-BodyPart O O O O O O O O O O O O O O B-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O
无 压 痛 ， 无 反 跳 痛 及 肌 紧 张 。	O B-Examine I-Examine O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O
腹 部 未 触 及 包 块 。	B-BodyPart I-BodyPart O O O B-Symptom I-Symptom O
叩 鼓 音 ， 移 动 性 浊 音 阴 性 。	B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O
肠 鸣 音 正 常 ， 无 亢 进 （ 4 次 / 分 ） 。	B-Examine I-Examine I-Examine O O O O O O O O O O O O O
脊 柱 四 肢 无 畸 形 活 动 自 如 ， 生 理 反 射 存 在 ， 病 理 反 射 未 引 出 。	B-BodyPart I-BodyPart B-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O O B-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O
